iso2_code;language;exit01;consider00;pci;ubiquity;rca01;density
AT;NSIS;0;1;2.4580804943496464;18.0;1.0;0.4211534366760053
AT;Objective-C;1;0;0.1069283514475007;45.0;0.0;0.5591901883359737
AT;Objective-C++;0;1;2.251132541846091;26.0;1.0;0.5355592367943569
AT;PLpgSQL;0;1;1.8883857633057777;32.0;1.0;0.5804263138321204
AT;Perl;0;1;1.8863560192802729;30.0;1.0;0.5689461880315888
AT;PowerShell;0;1;0.9861365234164;37.0;1.0;0.5759742623292572
AT;QMake;0;1;1.6748465721272254;23.0;1.0;0.5561820995150084
AT;R;0;1;1.1157321177845223;31.0;1.0;0.5588964499028313
AT;Raku;0;1;2.4237248219555183;20.0;1.0;0.438128555239504
AT;Roff;0;1;2.065574294940661;29.0;1.0;0.5793450943408895
AT;Rust;0;1;2.066526429861059;25.0;1.0;0.5560905058975144
AT;Sass;0;1;1.3078142391794814;30.0;1.0;0.5183437260724214
AT;Scala;0;1;2.0230246886021783;29.0;1.0;0.5799764961853326
AT;ShaderLab;0;1;1.3223324757473052;33.0;1.0;0.5437608825152928
AT;Shell;0;1;-0.2279389609062087;76.0;1.0;0.5492976011937576
AT;Smalltalk;0;1;2.0209855339749874;26.0;1.0;0.5162739415457489
AT;Smarty;0;1;1.940829555675328;30.0;1.0;0.5831593837215905
AT;Tcl;0;1;2.1827691720574443;26.0;1.0;0.5409044385581622
AT;TeX;0;1;1.639072434856775;28.0;1.0;0.5747909585549079
AT;Twig;0;1;1.5937914868212966;21.0;1.0;0.4770314264495752
AT;TypeScript;0;1;-0.1389597189676882;75.0;1.0;0.5388113256326339
AT;Vim Script;0;1;1.9750874907129656;27.0;1.0;0.5658785313304681
AT;XSLT;0;1;1.7269077328857083;31.0;1.0;0.5853318705001115
AT;Yacc;0;1;1.9951310454325637;27.0;1.0;0.5582674090727224
AT;sed;0;1;2.374686025362834;22.0;1.0;0.4719801058510325
AU;ANTLR;0;1;2.3362096881293533;17.0;1.0;0.7427527338193792
AU;ASP.NET;0;1;0.26818052367674;38.0;1.0;0.6514073808830638
AU;AppleScript;0;1;2.610682453044187;9.0;1.0;0.6904662738623478
AU;Assembly;0;1;1.963644814406957;32.0;1.0;0.7788374600369584
AU;AutoHotkey;0;1;2.617287675475542;10.0;1.0;0.7089705685796998
AU;Awk;0;1;2.1774974410280534;27.0;1.0;0.7821129941223025
AU;Batchfile;0;1;1.754625822469334;36.0;1.0;0.7742489210653701
AU;C;1;0;1.51083919229093;37.0;0.0;0.7641231967581571
AU;C#;0;1;0.0154752536849605;68.0;1.0;0.6482081142282045
AU;CMake;1;0;1.8102499941879904;35.0;0.0;0.7777653977301425
AU;Clojure;0;1;2.2890241120473416;20.0;1.0;0.769323396919099
AU;CoffeeScript;0;1;0.6534558130059742;19.0;1.0;0.7160008064932866
AU;Common Lisp;0;1;2.438868062657542;15.0;1.0;0.7328610564600883
AU;DIGITAL Command Language;0;1;2.4030221382572265;14.0;1.0;0.7232084657628387
AU;Dockerfile;0;1;0.9633754239112304;45.0;1.0;0.7639484705877754
AU;Elixir;0;1;2.1779632637984805;19.0;1.0;0.7457328353957413
AU;Emacs Lisp;0;1;2.170200440802224;22.0;1.0;0.7947080211094407
AU;Erlang;0;1;2.2876104049983117;15.0;1.0;0.7224389295290891
AU;F#;0;1;2.3899233598262795;14.0;1.0;0.7203849778292719
AU;Fortran;0;1;2.373897566350091;16.0;1.0;0.7831563935449798
AU;G-code;0;1;2.64929275031684;8.0;1.0;0.6828671933762118
AU;GAP;0;1;2.5586158171131546;13.0;1.0;0.7294831151189354
AU;GDB;0;1;2.4480647439771994;18.0;1.0;0.7529771238604884
AU;GLSL;0;1;1.9720919796236176;29.0;1.0;0.791052660705316
AU;Gherkin;0;1;1.6714514560053877;27.0;1.0;0.7681633550533576
AU;Gnuplot;0;1;2.5787673257190895;12.0;1.0;0.7429679830861246
AU;Go;0;1;1.287478056663491;26.0;1.0;0.756840515824362
AU;Groovy;0;1;2.045672644939932;28.0;1.0;0.7723138591944266
AU;HCL;0;1;2.081247572247573;23.0;1.0;0.7803106451602357
AU;HLSL;0;1;1.402661285392507;36.0;1.0;0.7535438376779512
AU;Haskell;0;1;1.9586651750743016;27.0;1.0;0.7745268188433605
AU;Inno Setup;0;1;2.588066977361684;12.0;1.0;0.7296433842155218
AU;Julia;0;1;2.236724776445191;17.0;1.0;0.755860959127325
AU;Lua;0;1;1.9164067625124204;29.0;1.0;0.7845518331898172
AU;M;0;1;2.3431916167814553;14.0;1.0;0.7372635351052179
AU;M4;0;1;2.141110172316937;30.0;1.0;0.7823020856596178
AU;MATLAB;0;1;1.851954626548087;25.0;1.0;0.7864347528197116
AU;Makefile;0;1;1.5591381085575713;38.0;1.0;0.7784457743162368
AU;Mako;0;1;1.8312996357877749;21.0;1.0;0.7584120017102922
AU;Mathematica;0;1;2.5432406489264916;13.0;1.0;0.7512838631459224
AU;Meson;0;1;2.466396463430086;15.0;1.0;0.7501317489659776
AU;NASL;0;1;2.5497751022555124;15.0;1.0;0.7319575303477682
AU;NSIS;0;1;2.4580804943496464;18.0;1.0;0.7642674172674556
AU;Nix;0;1;2.5090569737444075;14.0;1.0;0.7611675444514391
AU;Objective-C++;0;1;2.251132541846091;26.0;1.0;0.782805110940675
AU;PLpgSQL;0;1;1.8883857633057777;32.0;1.0;0.7770220696719
AU;Pascal;0;1;2.162531909061972;21.0;1.0;0.7705265712732559
AU;Perl;0;1;1.8863560192802729;30.0;1.0;0.7875780479776353
AU;PostScript;0;1;2.5497751022555124;15.0;1.0;0.7319575303477682
AU;PowerShell;0;1;0.9861365234164;37.0;1.0;0.7524839327337176
AU;Prolog;0;1;2.1448302071384178;18.0;1.0;0.7480860140327422
AU;Python;0;1;-0.0515691656205541;55.0;1.0;0.6955070706941534
AU;R;0;1;1.1157321177845223;31.0;1.0;0.7793113174011661
AU;Raku;0;1;2.4237248219555183;20.0;1.0;0.7657703740244105
AU;Roff;0;1;2.065574294940661;29.0;1.0;0.7869254481313432
AU;Ruby;0;1;-0.8041688921409909;56.0;1.0;0.5614729541077876
AU;Rust;0;1;2.066526429861059;25.0;1.0;0.7927044399223396
AU;SWIG;0;1;2.572143937379068;12.0;1.0;0.7172781676609468
AU;Sass;0;1;1.3078142391794814;30.0;1.0;0.748687561857618
AU;Scheme;0;1;2.390885628355661;15.0;1.0;0.7517178391894446
AU;ShaderLab;0;1;1.3223324757473052;33.0;1.0;0.7500719473413328
AU;Shell;0;1;-0.2279389609062087;76.0;1.0;0.7101736796436444
AU;Smalltalk;0;1;2.0209855339749874;26.0;1.0;0.776497866460816
AU;Smarty;0;1;1.940829555675328;30.0;1.0;0.7865908701007924
AU;Svelte;0;1;2.2630765613805033;17.0;1.0;0.744038864451902
AU;Tcl;0;1;2.1827691720574443;26.0;1.0;0.7801357428160536
AU;TeX;0;1;1.639072434856775;28.0;1.0;0.7938759751974431
AU;TypeScript;0;1;-0.1389597189676882;75.0;1.0;0.6210760345402561
AU;VBScript;0;1;2.409200578547933;15.0;1.0;0.7035731515501015
AU;Vim Script;0;1;1.9750874907129656;27.0;1.0;0.7934816347084461
AU;Vim Snippet;0;1;2.46258974872148;14.0;1.0;0.7241126025500083
AU;Visual Basic .NET;0;1;1.747126627151638;16.0;1.0;0.7173350394468962
AU;XSLT;0;1;1.7269077328857083;31.0;1.0;0.7821291580381299
AU;Yacc;0;1;1.9951310454325637;27.0;1.0;0.7702558721867624
AU;sed;0;1;2.374686025362834;22.0;1.0;0.7704421629773054
AZ;C#;0;1;0.0154752536849605;68.0;1.0;0.1687486728066457
AZ;CSS;0;1;-1.203894976903993;108.0;1.0;0.4114762629510569
AZ;HTML;0;1;-1.2864110948733187;117.0;1.0;0.4111764705882353
AZ;JavaScript;0;1;-1.0682499970793824;113.0;1.0;0.3792875565631625
AZ;PHP;0;1;-0.7117079578420717;95.0;1.0;0.2811770029196936
AZ;SCSS;0;1;-0.6494982578622338;90.0;1.0;0.2755650505976828
BA;C#;0;1;0.0154752536849605;68.0;1.0;0.1959580716264789
BA;CSS;0;1;-1.203894976903993;108.0;1.0;0.443967677600634
BA;HTML;0;1;-1.2864110948733187;117.0;1.0;0.44
BA;Java;0;1;-0.6517373307398842;71.0;1.0;0.2960575836946434
BA;JavaScript;0;1;-1.0682499970793824;113.0;1.0;0.4088197229896556
BA;PHP;0;1;-0.7117079578420717;95.0;1.0;0.3174080007564026
BA;SCSS;0;1;-0.6494982578622338;90.0;1.0;0.3087641898657781
BA;TypeScript;0;1;-0.1389597189676882;75.0;1.0;0.2234766916023661
BA;Vue;0;1;-0.590525457249937;48.0;1.0;0.2436985068163259
BD;ASP.NET;0;1;0.26818052367674;38.0;1.0;0.2646972405596828
BD;Blade;0;1;-0.4723381228715559;54.0;1.0;0.4235410762616511
BD;CSS;0;1;-1.203894976903993;108.0;1.0;0.5414419215493652
BD;Dart;0;1;-0.6366428602148355;37.0;1.0;0.4569755059204954
BD;HTML;0;1;-1.2864110948733187;117.0;1.0;0.5388235294117647
BD;Hack;0;1;-0.452883550093042;53.0;1.0;0.4060132598909091
BD;JavaScript;0;1;-1.0682499970793824;113.0;1.0;0.4963423253081716
BD;Kotlin;0;1;-0.3649067402491252;57.0;1.0;0.381465475999517
BD;Less;0;1;-0.3374503558491916;44.0;1.0;0.3931945227822045
BD;PHP;0;1;-0.7117079578420717;95.0;1.0;0.4033962356221919
BD;SCSS;0;1;-0.6494982578622338;90.0;1.0;0.3934963214306182
BD;Swift;0;1;-0.3984229658803768;48.0;1.0;0.3824078631787247
BD;Vue;0;1;-0.590525457249937;48.0;1.0;0.418753610857719
BE;Awk;0;1;2.1774974410280534;27.0;1.0;0.5765169223598786
BE;Batchfile;0;1;1.754625822469334;36.0;1.0;0.604383305716912
BE;C#;0;1;0.0154752536849605;68.0;1.0;0.6306731447313867
BE;CMake;0;1;1.8102499941879904;35.0;1.0;0.6063574315332869
BE;Dockerfile;0;1;0.9633754239112304;45.0;1.0;0.6040101771406776
BE;Elixir;0;1;2.1779632637984805;19.0;1.0;0.4255187153045752
BE;Emacs Lisp;0;1;2.170200440802224;22.0;1.0;0.5580759111882128
BE;Fortran;0;1;2.373897566350091;16.0;1.0;0.464614475293466
BE;GLSL;0;1;1.9720919796236176;29.0;1.0;0.5939690250070152
BE;Gherkin;0;1;1.6714514560053877;27.0;1.0;0.5943726433172709
BE;Groovy;0;1;2.045672644939932;28.0;1.0;0.5763384444861844
BE;HCL;0;1;2.081247572247573;23.0;1.0;0.5416904157241719
BE;HLSL;0;1;1.402661285392507;36.0;1.0;0.5931405228923498
BE;Haskell;0;1;1.9586651750743016;27.0;1.0;0.5644732997324707
BE;Julia;0;1;2.236724776445191;17.0;1.0;0.4200376019640366
BE;Lex;0;1;2.0137117616598017;26.0;1.0;0.5759786006576186
BE;Lua;0;1;1.9164067625124204;29.0;1.0;0.5922581633524894
BE;M4;0;1;2.141110172316937;30.0;1.0;0.5837647474288566
BE;MATLAB;0;1;1.851954626548087;25.0;1.0;0.5796694129895598
BE;Makefile;0;1;1.5591381085575713;38.0;1.0;0.6049223372532379
BE;NSIS;0;1;2.4580804943496464;18.0;1.0;0.457683745522136
BE;Nix;0;1;2.5090569737444075;14.0;1.0;0.4120763106038076
BE;Objective-C++;1;0;2.251132541846091;26.0;0.0;0.557790266917354
BE;PHP;0;1;-0.7117079578420717;95.0;1.0;0.5695512859930654
BE;PLSQL;0;1;1.9799921529959243;25.0;1.0;0.5605012929158745
BE;PLpgSQL;0;1;1.8883857633057777;32.0;1.0;0.6005995124877185
BE;Pascal;0;1;2.162531909061972;21.0;1.0;0.5052319615027042
BE;Perl;0;1;1.8863560192802729;30.0;1.0;0.5923698248231728
BE;PowerShell;0;1;0.9861365234164;37.0;1.0;0.608359402572496
BE;QMake;0;1;1.6748465721272254;23.0;1.0;0.5859387905528262
BE;R;0;1;1.1157321177845223;31.0;1.0;0.598205890161709
BE;Roff;0;1;2.065574294940661;29.0;1.0;0.5973204022835286
BE;Rust;0;1;2.066526429861059;25.0;1.0;0.5817161581889396
BE;SCSS;0;1;-0.6494982578622338;90.0;1.0;0.5380451235193036
BE;Sass;0;1;1.3078142391794814;30.0;1.0;0.5627434840325648
BE;Scala;0;1;2.0230246886021783;29.0;1.0;0.5967987114945366
BE;Shell;0;1;-0.2279389609062087;76.0;1.0;0.5831657195611168
BE;Smalltalk;0;1;2.0209855339749874;26.0;1.0;0.5460405193811916
BE;Smarty;0;1;1.940829555675328;30.0;1.0;0.6028011693638871
BE;TSQL;0;1;-0.3789268824364155;61.0;1.0;0.5877436921467923
BE;Tcl;0;1;2.1827691720574443;26.0;1.0;0.5632370856986872
BE;TeX;0;1;1.639072434856775;28.0;1.0;0.6082677866418321
BE;Twig;0;1;1.5937914868212966;21.0;1.0;0.5291089834812682
BE;TypeScript;0;1;-0.1389597189676882;75.0;1.0;0.6214471597984057
BE;Vim Script;0;1;1.9750874907129656;27.0;1.0;0.5914549445468648
BE;XSLT;0;1;1.7269077328857083;31.0;1.0;0.6105217698468484
BE;sed;0;1;2.374686025362834;22.0;1.0;0.5019157490528098
BF;HTML;0;1;-1.2864110948733187;117.0;1.0;0.0688235294117647
BG;ASP.NET;0;1;0.26818052367674;38.0;1.0;0.320665149866551
BG;Batchfile;0;1;1.754625822469334;36.0;1.0;0.1854476284361632
BG;Blade;1;0;-0.4723381228715559;54.0;0.0;0.418679780477553
BG;C#;0;1;0.0154752536849605;68.0;1.0;0.3542929720977104
BG;C++;0;1;1.185716911826135;36.0;1.0;0.2041791898371938
BG;CSS;0;1;-1.203894976903993;108.0;1.0;0.5720941995206644
BG;HTML;0;1;-1.2864110948733187;117.0;1.0;0.5623529411764706
BG;Handlebars;0;1;0.5673587643756741;36.0;1.0;0.27596252198111
BG;Java;0;1;-0.6517373307398842;71.0;1.0;0.4361852252900355
BG;JavaScript;0;1;-1.0682499970793824;113.0;1.0;0.5398351522271887
BG;Lua;0;1;1.9164067625124204;29.0;1.0;0.1633795160396441
BG;PHP;0;1;-0.7117079578420717;95.0;1.0;0.4579842723628333
BG;PowerShell;0;1;0.9861365234164;37.0;1.0;0.2195631261866787
BG;SCSS;0;1;-0.6494982578622338;90.0;1.0;0.4410652373968443
BG;Smalltalk;0;1;2.0209855339749874;26.0;1.0;0.1373844016993403
BG;Smarty;0;1;1.940829555675328;30.0;1.0;0.1693306391767612
BG;TSQL;0;1;-0.3789268824364155;61.0;1.0;0.4109015404666687
BG;TypeScript;0;1;-0.1389597189676882;75.0;1.0;0.3746456001242196
BG;Vim Script;0;1;1.9750874907129656;27.0;1.0;0.1568381151831342
BG;XSLT;0;1;1.7269077328857083;31.0;1.0;0.1803498263213416
BH;CSS;0;1;-1.203894976903993;108.0;1.0;0.2392104607523559
BH;HTML;0;1;-1.2864110948733187;117.0;1.0;0.2435294117647059
BH;JavaScript;0;1;-1.0682499970793824;113.0;1.0;0.2219616517820264
BH;Python;0;1;-0.0515691656205541;55.0;1.0;0.0852352867683781
BH;Shell;0;1;-0.2279389609062087;76.0;1.0;0.1011512098319827
BJ;CSS;0;1;-1.203894976903993;108.0;1.0;0.269249693164229
BJ;HTML;0;1;-1.2864110948733187;117.0;1.0;0.2705882352941177
BJ;JavaScript;0;1;-1.0682499970793824;113.0;1.0;0.2466612818841843
BJ;PHP;0;1;-0.7117079578420717;95.0;1.0;0.170068609553786
BN;HTML;0;1;-1.2864110948733187;117.0;1.0;0.0688235294117647
BO;Blade;0;1;-0.4723381228715559;54.0;1.0;0.4502215577118136
BO;C#;0;1;0.0154752536849605;68.0;1.0;0.2922700652252216
BO;CSS;0;1;-1.203894976903993;108.0;1.0;0.6174595709181869
BO;Dart;0;1;-0.6366428602148355;37.0;1.0;0.4467591293675035
BO;HTML;0;1;-1.2864110948733187;117.0;1.0;0.6105882352941178
BO;Hack;0;1;-0.452883550093042;53.0;1.0;0.4233264516843562
BO;Java;0;1;-0.6517373307398842;71.0;1.0;0.427860810937834
BO;JavaScript;0;1;-1.0682499970793824;113.0;1.0;0.5704412156146452
BO;Kotlin;0;1;-0.3649067402491252;57.0;1.0;0.423245805420557
BO;Less;0;1;-0.3374503558491916;44.0;1.0;0.396921974560542
BO;Objective-C;0;1;0.1069283514475007;45.0;1.0;0.254568172061088
BO;PHP;0;1;-0.7117079578420717;95.0;1.0;0.4628150720743946
BO;SCSS;0;1;-0.6494982578622338;90.0;1.0;0.4524619568470859
BO;Swift;0;1;-0.3984229658803768;48.0;1.0;0.4006957755832461
BO;TypeScript;0;1;-0.1389597189676882;75.0;1.0;0.3261574596549459
BO;Vue;0;1;-0.590525457249937;48.0;1.0;0.4556622228414812
BR;Apex;1;0;2.023657967996318;7.0;0.0;0.2268207311233699
BR;Blade;0;1;-0.4723381228715559;54.0;1.0;0.4719806408790574
BR;Brainfuck;1;0;2.0015300333720947;7.0;0.0;0.231586955524238
BR;C#;0;1;0.0154752536849605;68.0;1.0;0.3410367663470049
BR;CSS;0;1;-1.203894976903993;108.0;1.0;0.6223639353935949
BR;Dart;0;1;-0.6366428602148355;37.0;1.0;0.5266394883032763
BR;Elixir;0;1;2.1779632637984805;19.0;1.0;0.1498202325371616
BR;GDScript;0;1;2.3741677905860743;9.0;1.0;0.1733109152650728
BR;Gherkin;1;0;1.6714514560053877;27.0;0.0;0.1697168418409741
BR;HTML;0;1;-1.2864110948733187;117.0;1.0;0.6135294117647061
BR;Hack;0;1;-0.452883550093042;53.0;1.0;0.4615941754771054
BR;Java;0;1;-0.6517373307398842;71.0;1.0;0.4622760980513338
BR;JavaScript;0;1;-1.0682499970793824;113.0;1.0;0.5768845973804256
BR;Kotlin;0;1;-0.3649067402491252;57.0;1.0;0.4597197857153662
BR;Objective-C;0;1;0.1069283514475007;45.0;1.0;0.3120274459570334
BR;PHP;0;1;-0.7117079578420717;95.0;1.0;0.4773074712090782
BR;Pascal;0;1;2.162531909061972;21.0;1.0;0.14127355781566
BR;PureBasic;1;0;2.22636858586723;12.0;0.0;0.1692504751857505
BR;Sass;0;1;1.3078142391794814;30.0;1.0;0.1859648669155934
BR;Swift;0;1;-0.3984229658803768;48.0;1.0;0.4510027353950721
BR;TSQL;0;1;-0.3789268824364155;61.0;1.0;0.4412869995016542
BR;TypeScript;0;1;-0.1389597189676882;75.0;1.0;0.3656927245146968
BR;VHDL;0;1;2.1406308149888003;12.0;1.0;0.162295646735195
BW;HTML;0;1;-1.2864110948733187;117.0;1.0;0.0688235294117647
BY;C#;0;1;0.0154752536849605;68.0;1.0;0.3644098450544037
BY;CSS;0;1;-1.203894976903993;108.0;1.0;0.551250650500181
BY;Gherkin;0;1;1.6714514560053877;27.0;1.0;0.2220246902237097
BY;Groovy;0;1;2.045672644939932;28.0;1.0;0.1928726831129534
BY;HLSL;0;1;1.402661285392507;36.0;1.0;0.2377494257422635
BY;HTML;0;1;-1.2864110948733187;117.0;1.0;0.5447058823529414
BY;Java;0;1;-0.6517373307398842;71.0;1.0;0.4418370645081092
BY;JavaScript;0;1;-1.0682499970793824;113.0;1.0;0.5210419554103293
BY;Kotlin;0;1;-0.3649067402491252;57.0;1.0;0.4157408712035181
BY;Less;0;1;-0.3374503558491916;44.0;1.0;0.4171038441407302
BY;Pascal;0;1;2.162531909061972;21.0;1.0;0.1662718233020498
BY;QMake;0;1;1.6748465721272254;23.0;1.0;0.2192885626441287
BY;SCSS;0;1;-0.6494982578622338;90.0;1.0;0.427269208588657
BY;Sass;0;1;1.3078142391794814;30.0;1.0;0.2326145120151806
BY;ShaderLab;0;1;1.3223324757473052;33.0;1.0;0.2373997062138233
BY;Swift;0;1;-0.3984229658803768;48.0;1.0;0.3878872686253313
BY;TSQL;0;1;-0.3789268824364155;61.0;1.0;0.4159292959243832
BY;TypeScript;0;1;-0.1389597189676882;75.0;1.0;0.3808504808447459
CA;ANTLR;0;1;2.3362096881293533;17.0;1.0;0.8340095241440619
CA;AppleScript;0;1;2.610682453044187;9.0;1.0;0.8482278121284788
CA;Assembly;0;1;1.963644814406957;32.0;1.0;0.8139622499320134
CA;AutoHotkey;0;1;2.617287675475542;10.0;1.0;0.8611716380224967
CA;Awk;0;1;2.1774974410280534;27.0;1.0;0.8189426542707879
CA;Batchfile;0;1;1.754625822469334;36.0;1.0;0.8066983226801498
CA;C#;0;1;0.0154752536849605;68.0;1.0;0.6524079670729758
CA;C++;1;0;1.185716911826135;36.0;0.0;0.7911426476940348
CA;CMake;1;0;1.8102499941879904;35.0;0.0;0.8113163256477248
CA;Clojure;0;1;2.2890241120473416;20.0;1.0;0.8283355003209387
CA;CoffeeScript;0;1;0.6534558130059742;19.0;1.0;0.7755721750287236
CA;Common Lisp;0;1;2.438868062657542;15.0;1.0;0.8399705970182528
CA;D;0;1;2.4175222270238503;12.0;1.0;0.8331430596162916
CA;DIGITAL Command Language;0;1;2.4030221382572265;14.0;1.0;0.8377127427336973
CA;DTrace;0;1;2.587886745302838;9.0;1.0;0.832055473913416
CA;Dockerfile;0;1;0.9633754239112304;45.0;1.0;0.7901542890494373
CA;Elixir;0;1;2.1779632637984805;19.0;1.0;0.8299999391172638
CA;Emacs Lisp;0;1;2.170200440802224;22.0;1.0;0.8359028119549295
CA;Erlang;0;1;2.2876104049983117;15.0;1.0;0.836448446066147
CA;F#;0;1;2.3899233598262795;14.0;1.0;0.8451142278727074
